date,variant_00,variant_01,variant_02,variant_03,variant_04,variant_05,variant_06,variant_07,variant_08,variant_09,variant_10,variant_11,variant_12,variant_13,variant_14,variant_15,variant_16,variant_17,variant_18,variant_19
2024-09-18,-0.005541,-0.018426,0.001627,-0.006807,0.010322,0.001974,-0.006134,0.005503,0.004471,0.005104,-0.007913,0.022334,-0.006639,0.005118,0.016333,0.023193,0.002637,0.011295,0.000976,-0.001303
2024-09-19,0.00399,-0.008691,0.007917,-0.01546,-0.008609,0.004894,0.014367,-0.000643,-0.015157,0.010579,-0.016893,-0.017135,0.001709,0.000824,-0.003277,-0.003753,0.005757,0.004865,-0.003543,-0.011843
2024-09-20,0.00714,0.00271,-0.015333,0.022717,-0.002462,-0.019524,-0.006417,-0.010235,-0.025642,0.007617,-0.007213,-0.00764,0.004147,0.00265,-0.001586,0.011749,0.006745,-0.011269,0.002338,-0.006236
2024-09-23,0.001007,0.005442,0.003682,0.004461,-0.01347,-0.003207,-0.000316,-0.008855,-0.011157,-0.016131,-0.008504,0.004147,-0.00158,-0.005889,-0.009907,0.004377,-0.00786,-0.008223,0.008603,0.002673
2024-09-24,0.001432,0.004522,-0.003991,0.014096,-0.002143,0.011492,-0.014139,0.005822,-0.025048,-0.001576,-0.0132,-0.008549,0.002901,-0.000514,0.002878,0.001115,-0.005079,0.00207,0.005965,0.008032
2024-09-25,-0.010912,0.012977,-0.004127,0.001774,-0.000725,0.012918,-0.003515,-0.001279,0.003668,-0.001989,-0.002444,-0.002145,0.002167,0.02187,0.005182,-0.005201,-0.00404,-0.001284,-0.004844,-0.032507
2024-09-26,-0.002736,-0.000326,0.007686,-0.009067,0.017947,-0.01382,-0.00607,0.005726,0.010331,-0.00166,0.00232,0.005571,0.004258,0.00638,-0.00877,-0.016328,0.010512,-0.002298,0.000723,-0.021339
2024-09-27,-0.004872,0.002898,-0.005641,-0.01175,-0.023433,0.009263,0.003091,-0.002986,-0.007511,0.017743,-0.011659,-0.003925,0.006747,-0.010429,0.00503,-0.014781,0.008626,0.001894,-0.001421,-0.004161
2024-09-30,-0.009349,0.003828,-0.011986,-0.013066,-0.005559,0.00959,0.015938,0.005501,0.017449,-0.002341,0.007712,0.015386,0.004705,-0.004756,0.012516,-0.007204,0.012605,-0.012908,0.018702,-0.009212
2024-10-01,-0.003799,0.016911,-0.011388,0.000792,0.00447,0.006787,-0.004016,-0.007442,0.000176,-0.006837,-0.001962,-0.002287,-0.003452,0.016236,0.014275,-0.003482,0.009076,0.004584,0.002429,0.000832
2024-10-02,0.015149,-0.022987,-0.000811,0.006999,0.009054,-1.8e-05,0.002301,-0.002642,0.006798,-0.009447,-0.001762,-0.005066,0.004658,-0.010712,-0.008945,0.003507,0.019226,-0.013036,0.012085,0.007267
2024-10-03,0.010668,0.011762,0.015427,-0.017241,0.009992,-0.010089,-0.018022,0.013401,0.007657,0.003532,-0.01064,0.002927,0.005171,-0.011991,0.009929,-0.007248,-5e-05,-0.005318,0.006493,-0.017404
2024-10-04,-0.011853,-0.014986,0.019597,0.005095,-0.005463,-0.010491,-0.001703,0.009743,-0.004609,-0.002432,0.009554,0.002806,-0.003146,0.01209,-0.013566,0.00181,-0.003666,-0.024962,-0.000534,-0.013386
2024-10-07,0.003257,0.008516,0.025965,0.007565,0.011565,0.01112,0.003182,-0.002353,-0.010128,0.015318,0.004092,-0.001929,-0.013303,0.000808,-0.002326,0.01047,-0.004057,0.011072,0.005551,0.019278
2024-10-08,-0.015927,-0.006833,-0.00477,0.002115,0.012661,0.008927,0.005198,-4.6e-05,-0.001378,-0.003518,-0.012503,0.014506,-0.015761,-0.009718,-0.010098,0.009924,0.010445,0.003713,0.002049,0.013911
2024-10-09,0.003093,0.002273,-0.000853,0.005387,0.014863,-0.004297,-0.027409,0.003349,-0.016057,-0.016004,0.001146,-0.005076,-0.014485,-0.001192,0.006585,0.011872,0.011862,0.009621,0.006,-0.01196
2024-10-10,0.006835,0.009839,0.004731,-0.003862,0.005175,-0.014413,0.009719,0.008493,0.000663,-0.009222,-0.007516,0.00266,-0.007131,0.000726,0.00322,0.00057,0.00086,-0.007924,-0.006535,0.010084
2024-10-11,0.003946,-0.004495,0.003893,0.016288,0.010183,-0.009798,-0.011448,0.016225,-0.007134,-0.008041,-0.018026,-0.000137,0.008982,-0.003833,0.000504,-0.009115,-0.011743,0.010024,0.01019,-0.017734
2024-10-14,0.018461,-0.018277,0.008445,0.022024,0.001279,-0.011483,0.004048,-0.003153,-0.002899,0.014448,-0.003243,-0.002012,-0.001033,-0.0082,-0.010715,-0.000614,0.004196,0.018741,0.021535,-0.001953
2024-10-15,0.006317,-0.019692,0.001029,-0.00129,0.002955,0.007186,0.003803,0.003173,0.01168,-0.008285,0.008243,0.007075,-0.009235,0.017582,0.006427,-0.009504,0.006049,0.016145,-0.019349,-0.00016
2024-10-16,0.008496,0.008946,-0.001762,-0.011232,-0.015006,0.020465,0.00816,-0.002465,-0.006141,0.003203,0.011705,0.004235,-0.012595,0.009209,0.009013,-0.007778,-0.008674,0.013232,-0.004956,0.000936
2024-10-17,-0.004383,0.012639,0.013443,0.018625,-0.006444,0.006782,-0.010809,0.020787,-0.002927,-0.009654,-0.010541,0.006767,0.001557,0.000207,0.001656,-0.004342,0.014614,-0.010183,0.004009,0.00749
2024-10-18,-0.010492,-0.021117,-5.9e-05,-0.003668,0.006636,-0.011252,-0.009645,0.018497,-0.005533,-0.010658,0.003496,0.003626,-0.010939,-0.002369,-0.008079,0.01189,-0.008028,0.008157,0.003814,0.001458
2024-10-21,0.001623,0.006008,0.013519,0.011814,-0.010045,0.020096,-0.001907,0.002163,-0.003893,-0.00405,-0.001606,-0.015812,0.002131,-0.007576,-0.015162,0.006362,-0.009632,0.014828,-0.013793,-0.004231
2024-10-22,0.013237,0.001773,0.005095,-0.021869,0.00075,-0.007277,0.004,-0.016551,-0.013556,0.004831,-0.001405,-0.000655,0.007605,-0.013106,-0.014773,-0.006392,0.014579,0.001669,0.012647,-0.005516
2024-10-23,-0.008977,0.01891,0.005777,-0.01157,-0.009435,0.001825,-0.005373,0.003189,0.007972,0.000185,0.00061,-0.003688,-0.002788,0.000475,0.012252,-0.001044,-0.021978,-0.005865,-0.006624,0.018501
2024-10-24,0.002183,0.004935,0.004773,0.006696,0.004095,-0.004255,-0.00247,-0.009345,0.017165,0.021444,0.003957,0.003244,0.005907,0.008819,-0.008817,0.025423,0.006122,0.022076,-0.006286,0.012366
2024-10-25,0.000162,0.017472,0.000491,0.005706,0.012328,-0.013067,-0.010115,-0.005934,-0.006702,0.001804,-0.003238,-0.009952,0.007367,0.000298,-0.006231,-0.005902,0.020969,0.010218,0.007607,0.001836
2024-10-28,-0.004865,0.009039,-0.011272,-0.015915,-0.005529,0.007058,0.009348,0.003578,0.008714,-0.001069,-0.008038,-0.004411,0.004455,-0.000202,0.001848,-0.00364,-0.00634,-0.004418,-0.002076,0.008012
2024-10-29,-0.022003,0.009625,0.008725,-0.020521,0.004465,-0.005675,0.002745,0.017057,0.005875,0.001344,-0.007901,0.00782,0.014355,-0.020765,0.00437,-0.006178,-0.000159,-0.024152,0.009792,-0.000543
2024-10-30,0.008798,0.014591,0.017245,-0.000463,0.008064,0.010121,-0.018257,-0.0073,-0.012403,0.006339,0.000692,0.001246,-0.016039,-0.001463,-0.005773,0.007108,0.011277,-0.00304,0.002724,-0.011443
2024-10-31,0.012075,-0.009049,0.008793,0.006721,0.004545,-0.011482,-0.019626,0.006747,-0.002365,-0.007807,0.004732,0.004265,-0.00476,-0.015183,-0.005996,-0.002659,-0.010016,0.004888,-0.010436,0.009906
2024-11-01,0.015239,-0.006004,-0.002992,0.009179,0.009137,-0.013399,-0.012486,-0.000579,-0.026825,0.007525,0.000309,0.003431,0.02076,0.010549,-0.00963,-0.001576,-0.005619,-0.002329,0.001187,0.010255
2024-11-04,0.032693,0.006261,-0.003252,-0.019406,0.008799,-0.008681,-0.002443,-0.001214,-0.003014,0.006064,0.016771,0.019742,0.01637,0.00485,0.009681,0.008033,-0.012951,-0.012333,-0.012971,0.005493
2024-11-05,0.003656,-0.005312,-0.007,-0.004232,-0.004895,0.022847,0.000175,-0.003071,0.013282,0.009959,-0.009948,-0.005833,0.00661,0.01041,-0.009592,0.002655,0.016242,-0.008032,0.00083,-0.003493
2024-11-06,-0.015328,-0.002612,0.009108,0.004685,-0.003211,0.017202,0.013481,0.007739,-0.008503,0.006183,0.009717,8.8e-05,0.011074,0.019647,0.025001,-0.015372,0.00993,-0.00066,0.016049,0.021046
2024-11-07,-0.012463,-0.020525,0.002164,-0.005222,-0.002141,0.015403,-0.010991,-0.000312,0.01509,-0.012137,0.005588,-0.003012,-0.008045,-0.003696,0.017771,-0.004653,-0.017307,0.000151,-0.020743,0.008056
2024-11-08,-0.003963,-0.00422,0.028692,-0.01185,0.014669,-0.007001,-0.000266,-0.017233,0.009158,0.012407,-0.01099,-0.004138,0.001037,-0.018124,0.010517,-0.017425,-0.012069,-0.008919,-0.003113,0.013034
2024-11-11,0.003615,-0.000661,0.015955,-0.006426,-0.000594,0.018211,-0.010359,0.006459,-0.007308,-0.004541,0.001517,-0.001763,0.01265,0.001589,-0.003138,-0.004136,0.018962,-0.011604,0.00483,0.016311
2024-11-12,-0.016132,0.003105,0.005006,0.003638,0.003531,0.00643,0.019235,0.004554,0.016927,0.009735,-0.013576,-0.017038,0.002969,-0.006804,0.006388,-0.000414,0.017848,0.008079,0.019116,-0.005716
2024-11-13,0.004503,0.005709,-0.001139,-0.005109,-0.013199,-0.00653,-0.005525,-0.011472,0.00454,-0.000372,0.002968,-0.000843,0.002921,-0.016354,0.007673,-0.006094,0.000157,0.004661,-0.00798,0.011018
2024-11-14,-0.014129,-0.005202,-0.003953,0.009105,-0.004898,0.010608,-0.00996,0.002662,-0.010301,0.016405,-0.008967,-0.0105,0.01348,-0.002813,0.007547,-0.013216,-0.012442,-0.001685,-0.004421,-0.011766
2024-11-15,-0.002134,-0.008201,-0.002194,0.004533,0.001786,0.014674,0.009953,-0.011747,-0.005635,0.003092,0.00827,0.006631,-0.004357,-0.004329,-0.001494,-0.004781,-0.021264,-0.012043,-0.003689,0.012895
2024-11-18,-0.010465,0.005193,-0.001106,0.012043,0.005461,0.006505,0.00639,-0.000527,-0.006521,0.002708,-0.006419,-0.002968,0.014111,-0.011908,0.007357,0.007465,0.000631,0.006578,0.013281,-0.015062
2024-11-19,0.009971,0.000295,0.010919,0.007349,0.010159,0.00629,-0.005833,0.009757,0.005174,0.002948,-0.000347,0.000191,0.001581,-0.005824,-0.004931,0.002368,0.00019,0.002159,-0.0014,0.015344
2024-11-20,-0.011699,0.003472,-0.009847,-0.020467,-0.006577,0.003702,-0.017748,-0.010581,0.005742,0.0031,0.00222,0.005529,0.017078,0.001462,-0.008182,-0.005698,-0.001375,0.002852,0.004496,-0.005301
2024-11-21,0.007955,-0.000723,0.00197,0.006177,-0.004876,-0.000859,-0.006079,-0.016777,0.00665,0.004359,0.009373,-0.007916,0.018287,0.001282,-0.007148,0.012122,-0.000996,-0.000109,0.002428,0.003531
2024-11-22,0.007263,-0.002069,0.009956,-0.01696,-0.006247,-0.001223,-0.01149,-0.009554,-0.00834,-0.02394,-0.000965,-0.000208,-0.011278,-0.011613,0.008787,0.004777,-0.005946,-0.01373,-0.002274,-0.01064
2024-11-25,-0.002454,0.004506,0.0071,0.028106,-0.004297,0.013386,-0.005088,0.014896,0.002981,0.014859,0.005657,0.000674,-0.010903,0.001453,-0.00929,0.011789,0.004756,0.00552,-0.016184,-0.004134
